Filename,Labels,Category
br4A2uNud50.mp3,"Brass instrument,Music,Musical instrument,Tambourine,Trombone,Trumpet",Musical Instruments
BrCW3BA8TIQ.mp3,"Christian music,Music",Musical Instruments
brgQVwvmlzU.mp3,"Engine knocking,Speech",Human Sounds
brIixFUG7Lg.mp3,"Speech,Typewriter",Human Sounds
BRje9BbrlgI.mp3,Rattle,Miscellaneous
BRK2rXjsn_s.mp3,Sawing,Machine and Tool Sounds
brS8rfqB5Lw.mp3,"Heart sounds, heartbeat,Throbbing,Hum",Miscellaneous
BrvjJPYROMc.mp3,"Engine,Idling,Vehicle,Noise,Medium engine (mid frequency)",Vehicle Sounds
BRYojKzC-xY.mp3,"Explosion,Speech",Human Sounds
br_ZD5D4Ni4.mp3,Drip,Miscellaneous
Bs0hFfFJfQg.mp3,Growling,Miscellaneous
bS3GJGWoUUo.mp3,"Domestic animals, pets,Biting,Dog,Animal",Animal Sounds
BS5Ou46incw.mp3,"Wild animals,Speech,Roaring cats (lions, tigers),Animal",Animal Sounds
bS6RQtIGmDY.mp3,"Crying, sobbing,Speech",Human Sounds
Bs6v2aPYtfI.mp3,"Filing (rasp),Rub",Miscellaneous
bSAWauHN79M.mp3,"Liquid,Music,Drip",Musical Instruments
BscoQHJrNm8.mp3,"Music,Angry music",Musical Instruments
BshLXcYg6ck.mp3,"Music,Helicopter,Speech",Human Sounds
BslDb2Uresk.mp3,"Motor vehicle (road),Toot,Vehicle,Speech,Traffic noise, roadway noise,Car",Human Sounds
BSlMz-I51H8.mp3,"Rodents, rats, mice",Miscellaneous
BSLriWJ7hn8.mp3,"Bagpipes,Wind instrument, woodwind instrument",Environmental Sounds
bSmETT8exHg.mp3,"Idling,Vehicle,Heavy engine (low frequency),Outside, rural or natural",Vehicle Sounds
bsqZfi-_1Y0.mp3,"Electric shaver, electric razor",Miscellaneous
BsRqBUiYkyY.mp3,"Fill (with liquid),Speech",Human Sounds
bSTxg43_wBM.mp3,"Sampler,Music,Drum machine",Musical Instruments
BSUH5i_RWW8.mp3,"Clip-clop,Speech",Human Sounds
bSX5-VPL8rE.mp3,"Music,Rapping,Reggae,Music of Latin America,Hip hop music",Musical Instruments
BSxcEQgZsXk.mp3,Squeal,Miscellaneous
bsXKVgHB3mc.mp3,Noise,Miscellaneous
bsz_enSJSVk.mp3,"Bass guitar,Guitar,Music,Musical instrument,Electronic tuner,Plucked string instrument",Musical Instruments
bs_tUc4Kiew.mp3,"Heavy metal,Music,Song,Progressive rock",Musical Instruments
bT-CEaOEGdI.mp3,"Engine,Motorcycle,Vehicle,Speech,Engine starting",Human Sounds
Bt-h7IczpuM.mp3,Light engine (high frequency),Miscellaneous
bT1JrJaOgvc.mp3,Drawer open or close,Miscellaneous
bT8Su44TXy8.mp3,"Fart,Music,Speech",Human Sounds
BTa9mc388f0.mp3,"Slap, smack",Miscellaneous
BtAhd1y-41o.mp3,"Drill,Tools,Wood,Power tool",Machine and Tool Sounds
bTC22WA2gJk.mp3,"Singing,Music,Shout",Human Sounds
bTcRWzAwL70.mp3,"Music,Boom,Vehicle,Car",Musical Instruments
BTDG8u-q1Gg.mp3,"Snoring,Breathing",Miscellaneous
BtdzVnXZ0i4.mp3,"Music,Sad music",Musical Instruments
BtkN3c-m4rE.mp3,Engine knocking,Vehicle Sounds
btKVTHa-jPE.mp3,Jackhammer,Miscellaneous
bTlp5Qr99RY.mp3,"Music of Africa,Music,Salsa music",Musical Instruments
Btm23PFGVU8.mp3,"Engine,Light engine (high frequency)",Vehicle Sounds
BTMWpYzpu5g.mp3,"Tabla,Drum,Percussion",Musical Instruments
BtN6AvD1FyA.mp3,"Gunshot, gunfire,Cap gun",Miscellaneous
BTsga9GXN-s.mp3,"Sigh,Inside, small room",Miscellaneous
bTuau3dbZnU.mp3,"Tearing,Speech,Inside, small room",Human Sounds
BTUjg01sc1M.mp3,"Mantra,Music,Sitar",Musical Instruments
BTViJiVyjlI.mp3,"Vibration,Music,Inside, large room or hall",Musical Instruments
BtwvdgECX10.mp3,"Crowd,Cheering,Children shouting",Miscellaneous
btwy0yCQL14.mp3,"Cello,Double bass,Violin, fiddle,Bowed string instrument",Musical Instruments
BTxwsd0wOMg.mp3,"Chainsaw,Tools,Power tool",Machine and Tool Sounds
Bu1u9VQdT4M.mp3,"Whale vocalization,Music,Speech",Human Sounds
bu630zDMu58.mp3,"Fusillade,Music,Speech",Human Sounds
bU6pKtWRI0I.mp3,"Singing,Humming,Music",Human Sounds
bublmh2Nm-M.mp3,"Emergency vehicle,Siren,Police car (siren)",Miscellaneous
BubXcUKhWp4.mp3,Clock,Miscellaneous
bud6b9CRDfg.mp3,Gong,Miscellaneous
BUDb8YieUgU.mp3,"Electronic music,Music,Techno,Trance music",Musical Instruments
BUEgYD_M200.mp3,"Rodents, rats, mice,Patter",Miscellaneous
bug-KDhu2Ec.mp3,"Music,Rumble,Speech",Human Sounds
BuLU4VDdQ58.mp3,Whip,Miscellaneous
bULVObMLMLE.mp3,Cupboard open or close,Miscellaneous
BuNveW_MZKU.mp3,Snicker,Miscellaneous
BupCr-FQmhY.mp3,Cowbell,Animal Sounds
bUPdtsliICM.mp3,"Speech,Inside, public space",Human Sounds
buqbpBG0I0s.mp3,"Music,Dubstep,Electronic dance music,Electronica",Musical Instruments
BUqwrA-FqmY.mp3,"Music,Skateboard",Musical Instruments
BurGML_ZqSA.mp3,"Bell,Doorbell,Ding-dong",Miscellaneous
buuWGappQ2E.mp3,"Chainsaw,Speech",Human Sounds
BUVijjtJlt0.mp3,"Vehicle,Speech,Traffic noise, roadway noise",Human Sounds
BUWbWTe7QrU.mp3,"Air conditioning,Speech",Human Sounds
bUwDJlUZ9wM.mp3,"Music,Air horn, truck horn",Musical Instruments
bUwkwzNuTXM.mp3,Stomach rumble,Miscellaneous
BUX0-o30zgE.mp3,Crunch,Miscellaneous
buZNF4Mkvfg.mp3,Chainsaw,Miscellaneous
Bv-4b3D-8mQ.mp3,"Whack, thwack,Slap, smack",Miscellaneous
BV9rj8Q99aI.mp3,"Whispering,Speech",Human Sounds
BVch9SzTjZw.mp3,"Boat, Water vehicle,Waves, surf,Wind,Ocean,Sailboat, sailing ship,Wind noise (microphone)",Environmental Sounds
BvFyTjlQ94c.mp3,"Crow,Caw,Speech",Human Sounds
bVk3IeUSaIQ.mp3,"Singing,Music,Female singing",Human Sounds
bVLFkizgE44.mp3,"Music,Mandolin",Musical Instruments
BVlh3igb-7g.mp3,Clock,Miscellaneous
bVM74KVqFQQ.mp3,"Fusillade,Music",Musical Instruments
BVonSUC3zIQ.mp3,"Wind instrument, woodwind instrument,Shofar",Environmental Sounds
BvrIrEnRKlI.mp3,"Rodents, rats, mice",Miscellaneous
BvrvcxN-s7k.mp3,"Music,Radio,Speech",Human Sounds
BVt8RgNrwbQ.mp3,Singing bowl,Human Sounds
bVtHAk5w2Z8.mp3,"Music,Independent music",Musical Instruments
BVwe13xVidc.mp3,String section,Miscellaneous
Bvxvfq5GUI4.mp3,Alarm,Miscellaneous
BVYkJgfuDNs.mp3,"Crunch,Speech",Human Sounds
bW-xjy5-a1s.mp3,Whistling,Miscellaneous
BWBFSXr7qFo.mp3,Vibration,Miscellaneous
BWfsqYJSCAA.mp3,Wheeze,Miscellaneous
bwKRFTPmkPU.mp3,"Ratchet, pawl,Pulleys,Gears,Mechanisms",Miscellaneous
BWP4MGoC1SI.mp3,"Drill,Tools,Power tool",Machine and Tool Sounds
BWsCxGWd4Is.mp3,"Whoosh, swoosh, swish",Miscellaneous
bWtCva4PDKE.mp3,"Air horn, truck horn,Truck,Vehicle,Vehicle horn, car horn, honking",Vehicle Sounds
Bwy3Cs7vZT4.mp3,Video game music,Miscellaneous
bWYDa6zg5_c.mp3,"Sawing,Tools,Wood,Power tool",Machine and Tool Sounds
BWyINC68xWg.mp3,"Liquid,Speech",Human Sounds
bW_PMIAIHBE.mp3,"Ocean,Field recording,Thunderstorm",Environmental Sounds
bX-Ukxl3Omg.mp3,"Cash register,Music,Speech",Human Sounds
Bx2Dpr7sY1A.mp3,Stream,Environmental Sounds
Bx3nzrmGXhw.mp3,Theremin,Miscellaneous
bX9WV-IwkIk.mp3,"Bird,Bird vocalization, bird call, bird song,Coo,Pigeon, dove",Animal Sounds
bXa8fLK4Fmk.mp3,"Music,Hands",Musical Instruments
BXadkmPoK_Q.mp3,"Toilet flush,Water",Environmental Sounds
BXcEsM8ykhE.mp3,"Harp,Pizzicato",Miscellaneous
bxDj6JhIjSo.mp3,"Music,Bellow,Whoop,Speech",Human Sounds
bxF2vxTzlvo.mp3,"Music,Happy music",Musical Instruments
BxfBMFT1CHA.mp3,"Laughter,Speech,Camera",Human Sounds
BXfY7CSGd0Y.mp3,"Domestic animals, pets,Dog,Growling,Animal",Animal Sounds
BXimTaaS4N4.mp3,"Knock,Speech",Human Sounds
bxjiUsN9xXQ.mp3,"Toothbrush,Speech,Child speech, kid speaking",Human Sounds
BXv69uAoHk4.mp3,"Gospel music,Christian music,Music,Tender music",Musical Instruments
BXxx9yAholw.mp3,"Music,Speech,Ambient music",Human Sounds
bxZeGrM_0ac.mp3,"Brass instrument,Saxophone",Musical Instruments
BXzr4xzd3-4.mp3,"Music,Steelpan",Musical Instruments
by57LpTlGbs.mp3,Ska,Miscellaneous
By8_wPVT4zg.mp3,"Boat, Water vehicle,Waves, surf,Wind,Ocean,Ship",Environmental Sounds
BYbIKQqGE2U.mp3,"Fire engine, fire truck (siren),Emergency vehicle,Siren",Environmental Sounds
BYdB-oFZUZM.mp3,"Cat,Domestic animals, pets,Caterwaul,Animal",Animal Sounds
ByF0pp-dVEo.mp3,"Beatboxing,Music,Speech,Vocal music,Inside, large room or hall",Human Sounds
byg7nj-yKFc.mp3,Squawk,Miscellaneous
bYHXy1uaN5Y.mp3,"Music,Wedding music",Musical Instruments
BYi0fAZtBls.mp3,"Blues,Music,Rhythm and blues,Techno",Musical Instruments
ByJ0BXqeg1Q.mp3,"Speech,Microwave oven",Human Sounds
BYk9vYAh-kM.mp3,"Laughter,Music,Pig",Animal Sounds
ByKfUSm67K4.mp3,Tick-tock,Miscellaneous
byn8wefW6dM.mp3,"Music,Squeak",Musical Instruments
bYnguLu-9o8.mp3,"Music,Drawer open or close",Musical Instruments
BYNisb8TQ9g.mp3,"Aircraft engine,Vehicle,Helicopter,Aircraft",Vehicle Sounds
ByNnZshszLM.mp3,Waterfall,Environmental Sounds
BYnYTgeM6Go.mp3,"Bagpipes,Wind instrument, woodwind instrument",Environmental Sounds
BYpII-rSojM.mp3,"Fill (with liquid),Inside, small room",Miscellaneous
bywbnEBx7xI.mp3,Grunt,Miscellaneous
ByWV5XR1Hf8.mp3,"Cash register,Speech",Human Sounds
byXQsU0qWks.mp3,"Music,Lullaby",Musical Instruments
BYXVBTmoBpo.mp3,"Sanding,Rub,Wood",Miscellaneous
ByyfqHXwOjo.mp3,"Crowd,Battle cry",Miscellaneous
ByZD9ujkkB4.mp3,"Doorbell,Speech,Inside, large room or hall",Human Sounds
bYzFyPg9h9o.mp3,"Single-lens reflex camera,Speech,Camera",Human Sounds
Bz-TAUdigNg.mp3,"Camera,Inside, small room",Miscellaneous
Bz0dOmVS0KY.mp3,"Sizzle,Stir,Frying (food)",Miscellaneous
BZ2uzpTWQto.mp3,"Fowl,Crowing, cock-a-doodle-doo,Chicken, rooster",Animal Sounds
BZ8srHfJ-aM.mp3,"Zipper (clothing),Speech",Human Sounds
bZCEvVBY4LI.mp3,"Beep, bleep,Buzzer,Speech",Animal Sounds
bzeDCUNJ3S0.mp3,"Toilet flush,Water",Environmental Sounds
BZeO3DtN2To.mp3,"Pig,Speech,Livestock, farm animals, working animals,Animal",Animal Sounds
BzGyH-UH0q8.mp3,"Toothbrush,Speech",Human Sounds
BzI6PnwP1EI.mp3,Waterfall,Environmental Sounds
bZJoTauRldE.mp3,"Jazz,Music,Orchestra,Speech",Human Sounds
bZkqbNuuYKY.mp3,"Music,Roll,Rock and roll",Musical Instruments
bZlE16IpX7Q.mp3,"Music,A capella",Musical Instruments
BzM0qok5Cns.mp3,"Music,Happy music",Musical Instruments
bzNtlclLDBc.mp3,"Music,Soundtrack music",Musical Instruments
BZn_6borMY4.mp3,"Music,Ukulele",Musical Instruments
BZPczXuL4Bs.mp3,"Singing,Guitar,Music,Mandolin,Musical instrument,Plucked string instrument",Human Sounds
bZqCPZlQ82I.mp3,Sigh,Miscellaneous
BzQzsbns0wk.mp3,"Bee, wasp, etc.,Insect,Cricket,Fly, housefly",Animal Sounds
BZTSmF9zt_Q.mp3,"Engine,Vehicle,Car,Medium engine (mid frequency)",Vehicle Sounds
BztVrOphyc4.mp3,"Basketball bounce,Speech",Human Sounds
BzXMUYd-v9k.mp3,"Horse,Neigh, whinny,Clip-clop,Animal",Animal Sounds
bZXQlQnleL4.mp3,"Brass instrument,French horn,Trombone,Trumpet",Musical Instruments
BZXS6ZhiJ3Y.mp3,"Water tap, faucet,Bathtub (filling or washing),Water",Environmental Sounds
bZZmKqwk3ZY.mp3,Hammer,Miscellaneous
B_0BhgLHPNo.mp3,"Engine,Accelerating, revving, vroom,Vehicle,Heavy engine (low frequency)",Vehicle Sounds
B_hJGfaCXq8.mp3,Fireworks,Environmental Sounds
b_KtUga1_pg.mp3,Mains hum,Miscellaneous
B_Q0gSrL-PU.mp3,"Acoustic guitar,Music,Speech",Human Sounds
b_S5e4_PU-s.mp3,Arrow,Miscellaneous
C-1i2GlbiIY.mp3,"Music,Tender music",Musical Instruments
C-7ubPOCeJk.mp3,"Singing,Funk",Human Sounds
c-85TtcfVSI.mp3,"Music of Asia,Funk,Music,Pop music,Ska",Musical Instruments
c-f2RSZ_LxU.mp3,Church bell,Miscellaneous
c-fle3dKLWI.mp3,"Whimper,Speech",Human Sounds
c-IAFdfKE-I.mp3,"Bee, wasp, etc.,Insect,Fly, housefly",Animal Sounds
c-myXK9NJWQ.mp3,"Speech,Throat clearing",Human Sounds
C07IwvRb7Ro.mp3,"Hubbub, speech noise, speech babble,Speech,Outside, urban or manmade",Human Sounds
C0AQyOVGvFM.mp3,"Singing,Music,Rhythm and blues",Human Sounds
c0AWJsTVi4I.mp3,Air conditioning,Miscellaneous
C0C4BbUMkOY.mp3,Static,Miscellaneous
C0dNM6u1Opg.mp3,Cacophony,Miscellaneous
C0eCERYt4bA.mp3,"Gospel music,Music,Middle Eastern music",Musical Instruments
c17qaD1UOfQ.mp3,"Whoosh, swoosh, swish",Miscellaneous
C1b8yTNmMbI.mp3,"Subway, metro, underground,Railroad car, train wagon,Rail transport,Train",Vehicle Sounds
c1CWYTgEARg.mp3,"Skateboard,Speech",Human Sounds
C1EjihFnp3o.mp3,"Engine,Accelerating, revving, vroom,Vehicle,Speech,Car,Medium engine (mid frequency)",Human Sounds
c1gDDSTAq1Q.mp3,"Aircraft engine,Vehicle,Fixed-wing aircraft, airplane,Aircraft",Vehicle Sounds
C1O7V0jiiNw.mp3,"Vehicle,Car,Outside, rural or natural,Engine starting",Vehicle Sounds
c1psiO6yspA.mp3,"Shuffling cards,Speech,Inside, small room",Human Sounds
c1Q23MzSrkg.mp3,"Ice cream truck, ice cream van,Music,Speech",Human Sounds
C1SqNwR-SFA.mp3,Babbling,Miscellaneous
C1Ua4UFsmzE.mp3,"Croak,Frog",Miscellaneous
C223Ktqjrmw.mp3,"Laughter,Female speech, woman speaking,Speech",Human Sounds
C27eNiXJAHg.mp3,Gasp,Miscellaneous
C2Ccv6reRU8.mp3,Heavy metal,Miscellaneous
C2gkVodtiCs.mp3,"Boat, Water vehicle,Waves, surf,Ocean,Ship",Environmental Sounds
C2vUzqlexgQ.mp3,"Bicycle,Vehicle,Speech",Human Sounds
c2WgoEz0MR4.mp3,Mandolin,Miscellaneous
c31HkFqWLAk.mp3,"Vehicle,Car,Engine starting",Vehicle Sounds
C36h7Ya2FBM.mp3,"Music,Television",Musical Instruments
c39jYgsvUOY.mp3,"Conversation,Speech",Human Sounds
c3BgNoEX6cE.mp3,"Turkey,Fowl,Gobble",Animal Sounds
C3c7LnaN2AE.mp3,"Fowl,Honk,Goose",Miscellaneous
C3Gr1FbaIQs.mp3,"Music,Sigh,Speech",Human Sounds
C3HqFyYZBGI.mp3,"Conversation,Speech,Clapping",Human Sounds
C3imr3BZLX0.mp3,"Afrobeat,Music",Musical Instruments
C3msYakeZUE.mp3,"Babbling,Speech,Child speech, kid speaking",Human Sounds
c3T1gWSVp6c.mp3,"Music,Music of Latin America,Salsa music",Musical Instruments
C4-_w6N3plU.mp3,"Conversation,Narration, monologue,Female speech, woman speaking,Speech",Human Sounds
c40opYMsalk.mp3,Scissors,Miscellaneous
C45UcC1rag8.mp3,"Fill (with liquid),Speech",Human Sounds
C4amboojHTQ.mp3,Theremin,Miscellaneous
C4gMM8aXagQ.mp3,"Speech,Fire alarm",Human Sounds
C4KXVhS4Uco.mp3,"Zipper (clothing),Speech",Human Sounds
C4l0CG4ojf4.mp3,"Music,Synthetic singing",Musical Instruments
C4MeKaeaPcU.mp3,"Organ,Electric piano,Electronic organ,Keyboard (musical),Piano",Musical Instruments
c4MUgtiDtDY.mp3,"Cough,Speech,Breathing",Human Sounds
c4SwGFka9mQ.mp3,"Propeller, airscrew,Aircraft",Miscellaneous
C4XXm2vgpe8.mp3,Gong,Miscellaneous
c5jN2Iegozw.mp3,"Ding-dong,Outside, urban or manmade",Miscellaneous
c5NGOcNyF4g.mp3,"Guitar,Acoustic guitar,Music,Musical instrument,Plucked string instrument,Music of Latin America",Musical Instruments
C5Zs-Lb2rIM.mp3,Scratching (performance technique),Miscellaneous
C6-JxDWYJ-A.mp3,"Music,Rock music,Rock and roll",Musical Instruments
c65F3Bvn2y8.mp3,"Boat, Water vehicle,Motorboat, speedboat,Wind,Wind noise (microphone)",Environmental Sounds
C6blVQB_y_E.mp3,"Music,Steelpan",Musical Instruments
C6FBuP5P9Mo.mp3,"Single-lens reflex camera,Camera",Human Sounds
c6Fiz5IznkU.mp3,"Effects unit,Electric guitar,Guitar,Music,Musical instrument,Chorus effect,Plucked string instrument,Distortion",Musical Instruments
c6GOuZuQdQA.mp3,"Music,Lullaby",Musical Instruments
C6hw9F5BWMI.mp3,Fusillade,Miscellaneous
C6mBMAxT70c.mp3,Heavy engine (low frequency),Miscellaneous
C6OehfdLz00.mp3,"Shuffling cards,Speech",Human Sounds
C6oGZmDez18.mp3,"Cash register,Music",Musical Instruments
C6ws4MxOH2Y.mp3,"Brass instrument,Saxophone,Wind instrument, woodwind instrument",Musical Instruments
C72bv2YhZ6A.mp3,"Explosion,Fire,Speech",Human Sounds
c78vWK0mU6g.mp3,Hair dryer,Miscellaneous
c7lV5PHC-M4.mp3,Flap,Miscellaneous
c7tyck8VQKo.mp3,Car alarm,Vehicle Sounds
C7xhZvkBmHo.mp3,"Pant,Speech",Human Sounds
C8DTVVQljYM.mp3,"Music,Rumble",Musical Instruments
c8gD6153aNI.mp3,"Cymbal,Drum,Drum kit,Hi-hat,Rimshot,Snare drum,Bass drum,Percussion",Musical Instruments
c8iyYjvNgmo.mp3,"Music,Chuckle, chortle,Snicker,Speech",Human Sounds
C8ObS1VYVI4.mp3,Sawing,Machine and Tool Sounds
c8Px0sQlKJc.mp3,"Bird,Bird vocalization, bird call, bird song,Coo,Pigeon, dove",Animal Sounds
c8YKxp3GNPI.mp3,"Smash, crash,Whack, thwack",Impact Sounds
C91U_qUVqmk.mp3,"Shout,Speech",Human Sounds
C982MraCl9Q.mp3,"Ringtone,Music",Musical Instruments
C9BTCVxSHR8.mp3,Field recording,Miscellaneous
c9C74iJaS8o.mp3,"Female speech, woman speaking,Music,Female singing",Musical Instruments
C9DUlzT0X8Q.mp3,"Speech,Crumpling, crinkling,Inside, small room",Human Sounds
C9e2k030QcY.mp3,"Harpsichord,Keyboard (musical)",Miscellaneous
c9JJ87c_x_I.mp3,"Jingle, tinkle",Miscellaneous
C9K93AUFuvk.mp3,Alarm,Miscellaneous
C9kJOuxF4QU.mp3,"Squawk,Speech",Human Sounds
C9Ot0lN_Sew.mp3,"Music,Tambourine",Musical Instruments
C9qQ-2zeX0E.mp3,"Knock,Speech",Human Sounds
C9SbW7DnSho.mp3,Fire,Environmental Sounds
C9_BUR8rGtE.mp3,"Door,Sliding door",Miscellaneous
c9_MK8mMnO8.mp3,"Music,Speech,Oink",Human Sounds
CA-ImQKosT0.mp3,"Singing,Opera",Human Sounds
Ca3amArj99E.mp3,Whistle,Miscellaneous
ca4mVsLKFi0.mp3,Bicycle bell,Miscellaneous
cabjr3xtcR4.mp3,"Crowd,Music,Pop music,Bellow",Musical Instruments
CAbNGe1PWoY.mp3,"Guitar,Heavy metal,Music,Musical instrument,Plucked string instrument",Musical Instruments
CaCjiFUL6Fg.mp3,"Singing,Carnatic music,Music of Asia,Music,Classical music",Human Sounds
caDdM4onZK8.mp3,"Cymbal,Hi-hat",Miscellaneous
Caey-sgITRI.mp3,"Drip,Speech",Human Sounds
cafcrCF14nM.mp3,"Domestic animals, pets,Dog,Animal,Whimper (dog)",Animal Sounds
caFMauLQvd4.mp3,"Didgeridoo,Music,Musical instrument",Musical Instruments
caf_qNhpeiQ.mp3,"Yip,Speech",Human Sounds
CAgSzHkGzwQ.mp3,Heavy engine (low frequency),Miscellaneous
CaiAjixpKiM.mp3,"Boat, Water vehicle,Ship",Environmental Sounds
cAIh1L9vIoo.mp3,"Ratchet, pawl,Pulleys,Gears,Mechanisms",Miscellaneous
cAJ0jujAwYE.mp3,"Christmas music,Singing,Music,Song",Human Sounds
CaJ7I3YAAPo.mp3,Harmonic,Miscellaneous
cAJRD12KObA.mp3,"Cupboard open or close,Speech",Human Sounds
CaKQVPai0nY.mp3,"Keys jangling,Music,Speech",Human Sounds
CaM7y-OFy1I.mp3,Salsa music,Miscellaneous
cAMYLjd6cPk.mp3,"Music,Cacophony",Musical Instruments
CanF614bJc8.mp3,Jingle bell,Miscellaneous
Cap2DBCBwe8.mp3,"Narration, monologue,Music,Speech",Human Sounds
cAsDgKv-4rw.mp3,"Environmental noise,Speech,Outside, rural or natural",Human Sounds
caTfKnR5FM0.mp3,"Tick-tock,Tick",Miscellaneous
cAU5LJKl3HU.mp3,"Goat,Speech,Livestock, farm animals, working animals,Animal",Animal Sounds
cAX2Eb_YCOU.mp3,Change ringing (campanology),Miscellaneous
cAxngQCPV7w.mp3,Rattle,Miscellaneous
cayblOY0h00.mp3,"Jet engine,Aircraft",Miscellaneous
Cb0aBG6aH0s.mp3,"Plop,Speech",Human Sounds
CB1eSoXpwfk.mp3,Zipper (clothing),Miscellaneous
cB79pnU2f2I.mp3,"Music,Speech synthesizer",Human Sounds
CB9pWYA1Wyk.mp3,"Slosh,Speech",Human Sounds
CbJwYw2vLIg.mp3,"Trickle, dribble,Water",Environmental Sounds
CbKb-fGi8mE.mp3,"Neigh, whinny,Speech",Human Sounds
cBkS1PFXfIw.mp3,Gong,Miscellaneous
CbkU92Hs_EE.mp3,"Slosh,Speech",Human Sounds
cBLs2YQ0sY0.mp3,Light engine (high frequency),Miscellaneous
CBlxdQyB1OI.mp3,"Lawn mower,Engine,Music,Speech",Human Sounds
cBqcFcMCdGI.mp3,Stomach rumble,Miscellaneous
cbRJf3imQ9c.mp3,"Sanding,Rub",Miscellaneous
cbrylmlRsHs.mp3,"Whoosh, swoosh, swish",Miscellaneous
Cbs3oYxw2u0.mp3,"Horse,Music,Clip-clop,Speech,Animal",Animal Sounds
CBX4Kl8ibRM.mp3,"Engine knocking,Vibration",Vehicle Sounds
cbXjxmJSj50.mp3,"Reverberation,Effects unit,Music,Inside, small room",Musical Instruments
CbzGQy37k-c.mp3,"Music,Musical instrument,Violin, fiddle,Speech,Bluegrass",Human Sounds
cc2KiMGQ5V0.mp3,Change ringing (campanology),Miscellaneous
cC7Pq3enTOI.mp3,"Rodents, rats, mice,Patter",Miscellaneous
CCbrgWAf8vQ.mp3,"Zipper (clothing),Speech",Human Sounds
CCcpSFCqtiw.mp3,"Railroad car, train wagon,Rail transport,Train,Clickety-clack,Train wheels squealing",Vehicle Sounds
CCdCRvQzf_c.mp3,"Domestic animals, pets,Yip,Bow-wow,Speech,Dog,Animal,Whimper (dog)",Animal Sounds
CCGPTltL1xM.mp3,"Music,Electronica",Musical Instruments
CCHdI7-sRiA.mp3,Gurgling,Miscellaneous
CCHRD-G9sfA.mp3,"Explosion,Fusillade,Gunshot, gunfire,Speech,Fireworks",Human Sounds
CcKeBkOVJIY.mp3,"Fire,Wind",Environmental Sounds
ccsgja0XsWE.mp3,"Electric piano,Keyboard (musical),Piano",Musical Instruments
CCsspWP5M1A.mp3,"Fusillade,Music,Speech",Human Sounds
CcXfe1xEuhA.mp3,"Music,Ping,Speech",Human Sounds
ccxR7g7TUlw.mp3,"Creak,Mechanisms",Miscellaneous
Cd1rJYW98oM.mp3,"Pump (liquid),Water",Environmental Sounds
CD7INyI79fM.mp3,"Purr,Music,Skateboard",Musical Instruments
Cd7JefC6-Zw.mp3,"Scratching (performance technique),Beatboxing,Music",Musical Instruments
cdbExZz9v_U.mp3,Squish,Miscellaneous
cdBgW4OWt0g.mp3,"Clatter,Speech",Human Sounds
CDbjqygOlhI.mp3,Tapping (guitar technique),Miscellaneous
cddJqJZ1HNM.mp3,Whimper,Miscellaneous
cdlPUDYsH8M.mp3,"Fusillade,Speech",Human Sounds
CdNy_LwXmw0.mp3,"Air conditioning,Engine,Speech",Human Sounds
CDoALPqpFUo.mp3,Tearing,Miscellaneous
CDoDCYP9MBc.mp3,"Sliding door,Speech",Human Sounds
CDrWo1vDbyE.mp3,"Wild animals,Music,Speech,Roaring cats (lions, tigers),Animal",Animal Sounds
cdUk-F-5NCI.mp3,"Effects unit,Guitar,Music,Musical instrument,Chorus effect,Speech,Plucked string instrument,Distortion",Human Sounds
CdWA-SNcYpM.mp3,"Music,Rock music,Inside, large room or hall,Inside, public space",Musical Instruments
CDwk_DbprX4.mp3,"Beep, bleep,Speech,Fire alarm",Animal Sounds
cdXCfIGPhlk.mp3,"Air conditioning,Speech",Human Sounds
cd_0aRcVD0Y.mp3,"Video game music,Music",Musical Instruments
CD_479dAS8A.mp3,"Motorcycle,Whir,Vehicle",Vehicle Sounds
Ce-Xok6SRPU.mp3,"Brass instrument,Trombone",Miscellaneous
ce03XKuyDtk.mp3,"Reverberation,Guitar,Music,Musical instrument,Plucked string instrument,Inside, small room",Musical Instruments
cE4bGwVJBZ8.mp3,"Music,Grunge",Musical Instruments
CE8hMDPAJBk.mp3,"Vibration,Vehicle,Speech,Car",Human Sounds
CeaWlENtRio.mp3,"Traditional music,Music,Orchestra",Musical Instruments
cebvNZn2obM.mp3,"Fowl,Cluck,Chicken, rooster",Animal Sounds
CEeRIEDm8dI.mp3,Arrow,Miscellaneous
CEfOX4fYlsY.mp3,"Bird flight, flapping wings",Animal Sounds
CEfpUeWuN2Q.mp3,"Effects unit,Music,Noise,Synthesizer",Musical Instruments
cEHnqMIacho.mp3,"Boat, Water vehicle,Motorboat, speedboat,Waves, surf,Wind,Ocean,Wind noise (microphone)",Environmental Sounds
CeIiAEQTbhY.mp3,Screaming,Human Sounds
cej6L1w5Sfw.mp3,"Music,Pour,Speech",Human Sounds
CelxGPZvoyw.mp3,"Gunshot, gunfire,Cap gun",Miscellaneous
CEmbZUIXmO0.mp3,"Singing,Guitar,Tambourine",Human Sounds
cenfXDHmino.mp3,"Music,Shatter",Musical Instruments
CenOf_-3ZA8.mp3,"Door,Speech,Inside, large room or hall",Human Sounds
CeNquhcDSgc.mp3,"Power windows, electric windows,Vehicle,Speech,Car",Human Sounds
CEo4XP3Mb3M.mp3,"Music,Music for children,Speech",Human Sounds
CEoD4q2RmT8.mp3,"Boat, Water vehicle,Motorboat, speedboat",Environmental Sounds
